x[px],y[px],t[s]
0.008679234079064693,0.007978176042527345,0.20364302265081177
0.008643264164236738,0.007750997548052786,0.20938037125725237
0.008453827106204176,0.008480880517730894,0.20298741514949223
0.008682974742148792,0.008367522998869791,0.202990528429176
0.008252484611918635,0.008447711979249404,0.21923069335657488
0.008480093680656383,0.008314783992606002,0.20299192990834694
0.008429889271175797,0.008019653232410827,0.20771884790264702
0.008465166868538853,0.00819752364303373,0.20300087017344284
0.008806363682699376,0.008381744326204,0.23698370307233604
0.008268495973927472,0.008268040080730604,0.2029744683507154
0.008488524818396388,0.008472783150118396,0.2124173588823951
0.008372628761943298,0.008339744237745047,0.20297669396453893
0.008301405741996854,0.008234787347812616,0.20449952442210848
0.008834561668125724,0.00847900866233907,0.20325794573377928
0.008050814699226111,0.008828904803138865,0.20297606472387683
0.008467563805164304,0.008141000747390131,0.20302982789405752
0.008603133576505424,0.00817544878461873,0.21794349460999696
0.008864145002816091,0.008250739887152924,0.20299997456876576
0.008472334165843774,0.00774771726385928,0.20787326012141036
0.008331673116483461,0.008293107657359602,0.20300093841491368
0.008408273942920175,0.008350708850032668,0.20575328004078128
0.008120464413948956,0.008156334952902581,0.20303552987618634
0.008612342632589025,0.00817847589612033,0.2030876861099543
0.008603398383996014,0.00814954460924827,0.2066988361279861
0.00883953691417598,0.008016567480156587,0.2032277885342831
0.008586293241573601,0.008350831316097937,0.20578669221071655
0.008327067241179079,0.008178417195836929,0.2309144369646615
0.008447937956104525,0.008361439947742338,0.20306622465889876
0.00866383529791216,0.007909288938260605,0.20298947238547493
0.008429915525990579,0.00821845585504211,0.2102711585473482
0.008588569090913833,0.008233872602771409,0.20676484279600613
0.008183971536649527,0.008094274633029407,0.20412506553388568
0.00823225285879218,0.008144412605333247,0.2029838492915571
0.008198180552213606,0.00813489697790379,0.20299627087398983
0.008565352169962747,0.008548480555791764,0.20297779175478275
0.008087773299913212,0.008501208089875626,0.20299247218565394
0.008670787186482929,0.008205212253185445,0.20444585753782388
0.008343990755589096,0.008441245543556098,0.2047533489630365
0.00870781201701379,0.008436491917280194,0.20359579262354457
0.008565126894054332,0.008530140281111435,0.20593169290317576
0.008696634454950813,0.008528301336461484,0.20300973835361147
0.008464292622218346,0.008369185082526544,0.20299331358602107
0.008590884152016184,0.008535293891749255,0.2138519872605227
0.008286491123740379,0.00850009573982708,0.20309056467857975
0.008547825863130454,0.008506816382673817,0.20318622095030953
0.00870968536063286,0.008373290469042663,0.20728163819939702
0.008514387981591385,0.00856956427406192,0.20339935240182924
0.008771123153198989,0.008183537852659739,0.21309604850722072
0.008712253940354627,0.008491049812488334,0.2114666688775836
0.008109608975794616,0.008302303975121241,0.20297461358812927
0.00874174479726966,0.00847884199321153,0.20920931694066927
0.008549464617610308,0.008153226730289669,0.20338263906010662
0.008726637815151898,0.007923451119601287,0.23039405150062683
0.008417607921196286,0.008529235402485146,0.2211837509361461
0.008579932824252736,0.008281902909825847,0.20319200489181938
0.008236861831963753,0.008189911147507075,0.2051286331482919
0.00859450649704607,0.008377688600162395,0.2202944308315501
0.008655506704800194,0.008322326928844458,0.21003154621991757
0.008151736571393028,0.008558960587236781,0.20312525392885078
0.008661098606945333,0.008679019088538997,0.2618102999580377
0.008835237786404574,0.008433190302559485,0.2031748232226683
0.008430076008412035,0.008074785373215201,0.20355642415151795
0.008622149413144636,0.008086883907839758,0.20400913956505756
0.008411814904142797,0.00810324440719373,0.2659234031483091
0.00861939384425341,0.008156418219796442,0.21365687467665603
0.00833585767030125,0.008457410177540897,0.20297634247268842
0.008530104687384427,0.008301044506994643,0.20321798011265815
0.008455332392383302,0.008511149890242544,0.20336178301522223
0.008593131015868187,0.007669137293563309,0.2395188287909137
0.008666723168308587,0.00796948935154338,0.20580395582058575
0.00863311750786737,0.008264172102779044,0.20793753357069747
0.008745976091123877,0.008604207179233216,0.2029969726444622
0.008227857083326207,0.00839222703377161,0.2033984202919692
0.008422979376738391,0.008705918632343032,0.2034078868756128
0.008158930395765917,0.008436217840580325,0.2029823250617053
0.008451523764275527,0.007987747725042632,0.20336770949221497
0.008752338877003121,0.008191333982703247,0.2322492618276078
0.008613526975370666,0.008063576321865298,0.20309800203638198
0.008302425253465301,0.008368693069052116,0.20299841804414698
0.008352861458816863,0.008438635297547839,0.2030013942504914
0.008833416788722877,0.008380924507299981,0.20299871279504797
0.008660349458072933,0.00863426587972622,0.20851321392006755
0.008123605855878367,0.008021573961513956,0.2076043250386449
0.001931237544558809,0.008661595537726116,0.16156812290636902
0.001895267629730855,0.008434417043251558,0.1673054715128096
0.0017058305716982924,0.009164300012929666,0.16091251540504947
0.0019349782076429076,0.009050942494068563,0.16091562868473325
0.001504488077412751,0.009131131474448176,0.17715579361213213
0.0017320971461504996,0.008998203487804774,0.16091703016390418
0.001681892736669913,0.008703072727609599,0.16564394815820427
0.0017171703340329702,0.008880943138232502,0.1609259704290001
0.0020583671481934924,0.009065163821402772,0.1949088033278933
0.0015204994394215894,0.008951459575929376,0.16089956860627264
0.0017405282838905047,0.009156202645317168,0.17034245913795235
0.0016246322274374146,0.00902316373294382,0.16090179422009618
0.0015534092074909714,0.008918206843011388,0.16242462467766572
0.0020865651336198407,0.009162428157537842,0.16118304598933653
0.0013028181647202282,0.009512324298337637,0.16090116497943407
0.0017195672706584201,0.008824420242588903,0.16095492814961476
0.0018551370419995408,0.008858868279817501,0.1758685948655542
0.002116148468310207,0.008934159382351696,0.160925074824323
0.0017243376313378909,0.008431136759058053,0.1657983603769676
0.0015836765819775777,0.008976527152558374,0.16092603867047092
0.0016602774084142913,0.00903412834523144,0.16367838029633852
0.0013724678794430714,0.008839754448101353,0.16096063013174358
0.0018643460980831404,0.008861895391319102,0.16101278636551156
0.0018554018494901293,0.008832964104447042,0.16462393638354333
0.0020915403796700964,0.008699986975355359,0.16115288878984035
0.0018382967070677185,0.00903425081129671,0.1637117924662738
0.0015790707066731951,0.0088618366910357,0.18883953722021873
0.0016999414215986403,0.00904485944294111,0.160991324914456
0.0019158387634062766,0.008592708433459377,0.16091457264103218
0.001681918991484696,0.008901875350240882,0.16819625880290545
0.0018405725564079494,0.00891729209797018,0.16468994305156337
0.0014359750021436433,0.008777694128228179,0.16205016578944292
0.0014842563242862968,0.00882783210053202,0.16090894954711435
0.001450184017707722,0.008818316473102562,0.16092137112954708
0.001817355635456864,0.009231900050990536,0.16090289201034
0.0013397767654073276,0.009184627585074398,0.1609175724412112
0.0019227906519770454,0.008888631748384217,0.16237095779338112
0.0015959942210832126,0.00912466503875487,0.16267844921859376
0.001959815482507907,0.009119911412478966,0.16152089287910182
0.0018171303595484487,0.009213559776310207,0.163856793158733
0.0019486379204449293,0.009211720831660256,0.1609348386091687
0.0017162960877124633,0.009052604577725316,0.16091841384157832
0.0018428876175103017,0.009218713386948027,0.17177708751607995
0.0015384945892344957,0.009183515235025853,0.161015664934137
0.0017998293286245715,0.009190235877872589,0.16111132120586677
0.0019616888261269763,0.009056709964241435,0.16520673845495426
0.0017663914470855003,0.009252983769260693,0.16132445265738649
0.002023126618693105,0.008866957347858511,0.17102114876277796
0.001964257405848743,0.009174469307687106,0.16939176913314086
0.0013616124412887324,0.008985723470320013,0.1608997138436865
0.001993748262763776,0.009162261488410301,0.16713441719622651
0.0018014680831044253,0.00883664622548844,0.16130773931566386
0.001978641280646015,0.008606870614800059,0.18831915175618408
0.0016696113866904025,0.009212654897683917,0.17910885119170333
0.0018319362897468514,0.00896532240502462,0.16111710514737662
0.001488865297457869,0.008873330642705847,0.16305373340384915
0.0018465099625401863,0.009061108095361167,0.17821953108710734
0.0019075101702943108,0.00900574642404323,0.1679566464754748
0.0014037400368871438,0.009242380082435553,0.16105035418440802
0.001913102072439449,0.009362438583737769,0.21973540021359494
0.002087241251898691,0.009116609797758257,0.16109992347822555
0.0016820794739061517,0.008758204868413973,0.1614815244070752
0.0018741528786387518,0.00877030340303853,0.1619342398206148
0.0016638183696369138,0.008786663902392501,0.22384850340386636
0.0018713973097475255,0.008839837714995214,0.17158197493221328
0.0015878611357953666,0.00914082967273967,0.16090144272824566
0.0017821081528785437,0.008984464002193415,0.1611430803682154
0.0017073358578774188,0.009194569385441316,0.16128688327077947
0.0018451344813623038,0.008352556788762082,0.19744392904647096
0.001918726633802704,0.008652908846742151,0.163729056076143
0.001885120973361487,0.008947591597977816,0.1658626338262547
0.001997979556617993,0.009287626674431988,0.16092207290001945
0.0014798605488203233,0.009075646528970381,0.16132352054752644
0.001674982842232507,0.009389338127541804,0.16133298713117003
0.0014109338612600334,0.009119637335779097,0.16090742531726254
0.0017035272297696437,0.008671167220241404,0.16129280974777221
0.0020043423424972377,0.00887475347790202,0.19017436208316502
0.001865530440864783,0.00874699581706407,0.16102310229193922
